id,name,office_code,district,district_office,road_addr,founding,is_branch,lat,lng,level,is_active,source
B000002249,서울등원초등학교,7010000,강서구,서울특별시강서양천교육지원청,서울특별시 강서구 화곡로65길 90,공립,false,37.55981354,126.850069,elem,true,data.go.kr
B000002237,서울등촌초등학교,7010000,강서구,서울특별시강서양천교육지원청,서울특별시 강서구 등촌로39길 71,공립,false,37.54761422,126.8579422,elem,true,data.go.kr
B000002248,서울등현초등학교,7010000,강서구,서울특별시강서양천교육지원청,서울특별시 강서구 화곡로65길 124,공립,false,37.56145118,126.8475984,elem,true,data.go.kr
B000002356,서울마장초등학교,7010000,성동구,서울특별시성동광진교육지원청,서울특별시 성동구 마장로35나길 31,공립,false,37.56830949,127.042128,elem,true,data.go.kr
B000002143,서울마천초등학교,7010000,송파구,서울특별시강동송파교육지원청,서울특별시 송파구 마천로61다길 24,공립,false,37.49550545,127.1526295,elem,true,data.go.kr
B000001933,서울마포초등학교,7010000,마포구,서울특별시서부교육지원청,서울특별시 마포구 도화2길 64,공립,false,37.53860225,126.949816,elem,true,data.go.kr
B000001863,서울망우초등학교,7010000,중랑구,서울특별시동부교육지원청,서울특별시 중랑구 망우로72길 49,공립,false,37.59873698,127.1038418,elem,true,data.go.kr
B000001935,서울망원초등학교,7010000,마포구,서울특별시서부교육지원청,서울특별시 마포구 방울내로5길 28,공립,false,37.56088948,126.9007631,elem,true,data.go.kr
B000002084,서울매동초등학교,7010000,종로구,서울특별시중부교육지원청,서울특별시 종로구 사직로9길 19,공립,false,37.57749965,126.9669415,elem,true,data.go.kr
B000001960,서울매봉초등학교,7010000,구로구,서울특별시남부교육지원청,서울특별시 구로구 고척로21길 55,공립,false,37.50491523,126.8443653,elem,true,data.go.kr
B000002259,서울매헌초등학교,7010000,서초구,서울특별시강남서초교육지원청,서울특별시 서초구 언남길 8,공립,false,37.47126248,127.0420698,elem,true,data.go.kr
B000001860,서울면남초등학교,7010000,중랑구,서울특별시동부교육지원청,서울특별시 중랑구 면목로30나길 38,공립,false,37.57725972,127.0876664,elem,true,data.go.kr
B000001867,서울면동초등학교,7010000,중랑구,서울특별시동부교육지원청,서울특별시 중랑구 면목로57길 32,공립,false,37.58535152,127.0865922,elem,true,data.go.kr
B000001859,서울면목초등학교,7010000,중랑구,서울특별시동부교육지원청,서울특별시 중랑구 면목로 434,공립,false,37.5906966,127.0872878,elem,true,data.go.kr
B000001862,서울면북초등학교,7010000,중랑구,서울특별시동부교육지원청,서울특별시 중랑구 용마공원로5길 32,공립,false,37.59441816,127.1035478,elem,true,data.go.kr
B000001864,서울면일초등학교,7010000,중랑구,서울특별시동부교육지원청,서울특별시 중랑구 용마산로100길 13,공립,false,37.5920416,127.0997947,elem,true,data.go.kr
B000002167,서울명덕초등학교,7010000,강동구,서울특별시강동송파교육지원청,서울특별시 강동구 양재대로156길 11,공립,false,37.55676233,127.1450815,elem,true,data.go.kr
B000002088,서울명신초등학교,7010000,종로구,서울특별시중부교육지원청,서울특별시 종로구 낙산길 250,공립,false,37.58146865,127.0146229,elem,true,data.go.kr
B000002173,서울명원초등학교,7010000,강동구,서울특별시강동송파교육지원청,서울특별시 강동구 명일로 364,공립,false,37.55128785,127.1505002,elem,true,data.go.kr
B000002180,서울명일초등학교,7010000,강동구,서울특별시강동송파교육지원청,서울특별시 강동구 고덕로38길 8,공립,false,37.5545536,127.1425911,elem,true,data.go.kr
B000002209,서울목동초등학교,7010000,양천구,서울특별시강서양천교육지원청,서울특별시 양천구 목동동로12길 12,공립,false,37.52280877,126.8721195,elem,true,data.go.kr
B000002190,서울목운초등학교,7010000,양천구,서울특별시강서양천교육지원청,서울특별시 양천구 목동동로 235,공립,false,37.52700952,126.8730442,elem,true,data.go.kr
B000002187,서울목원초등학교,7010000,양천구,서울특별시강서양천교육지원청,서울특별시 양천구 목동중앙로 204,공립,false,37.54291947,126.8824459,elem,true,data.go.kr
B000002163,서울묘곡초등학교,7010000,강동구,서울특별시강동송파교육지원청,서울특별시 강동구 동남로79길 46,공립,false,37.55871279,127.1530934,elem,true,data.go.kr
B000002364,서울무학초등학교,7010000,성동구,서울특별시성동광진교육지원청,서울특별시 성동구 무학봉15길 21,공립,false,37.56327474,127.0296135,elem,true,data.go.kr
B000001878,서울묵동초등학교,7010000,중랑구,서울특별시동부교육지원청,서울특별시 중랑구 동일로138길 27,공립,false,37.60335949,127.0808272,elem,true,data.go.kr
B000001871,서울묵현초등학교,7010000,중랑구,서울특별시동부교육지원청,서울특별시 중랑구 동일로157길 75,공립,false,37.60908041,127.0736243,elem,true,data.go.kr
B000001977,서울문교초등학교,7010000,금천구,서울특별시남부교육지원청,서울특별시 금천구 독산로54길 102,공립,false,37.46672027,126.9088159,elem,true,data.go.kr
B000002127,서울문덕초등학교,7010000,송파구,서울특별시강동송파교육지원청,서울특별시 송파구 송이로34길 60,공립,false,37.48518009,127.127729,elem,true,data.go.kr
B000002009,서울문래초등학교,7010000,영등포구,서울특별시남부교육지원청,서울특별시 영등포구 문래로 104,공립,false,37.51914038,126.8936057,elem,true,data.go.kr
B000001980,서울문백초등학교,7010000,금천구,서울특별시남부교육지원청,서울특별시 금천구 시흥대로47길 43-1,공립,false,37.44709025,126.8986974,elem,true,data.go.kr
B000001984,서울문성초등학교,7010000,금천구,서울특별시남부교육지원청,서울특별시 금천구 시흥대로 460,공립,false,37.47491196,126.8994492,elem,true,data.go.kr
B000002128,서울문정초등학교,7010000,송파구,서울특별시강동송파교육지원청,서울특별시 송파구 문정로5길 20,공립,false,37.48907284,127.1290135,elem,true,data.go.kr
B000002322,서울문창초등학교,7010000,동작구,서울특별시동작관악교육지원청,서울특별시 동작구 신대방2길 14,공립,false,37.48898483,126.9148407,elem,true,data.go.kr
B000002130,서울문현초등학교,7010000,송파구,서울특별시강동송파교육지원청,서울특별시 송파구 충민로 137,공립,false,37.48279092,127.1302223,elem,true,data.go.kr
B000001912,서울미동초등학교,7010000,서대문구,서울특별시서부교육지원청,서울특별시 서대문구 충정로 52,공립,false,37.56335057,126.9658506,elem,true,data.go.kr
B000001954,서울미래초등학교,7010000,구로구,서울특별시남부교육지원청,서울특별시 구로구 새말로 73,공립,false,37.50510665,126.8880137,elem,true,data.go.kr
B000002332,서울미성초등학교,7010000,관악구,서울특별시동작관악교육지원청,서울특별시 관악구 문성로 79,공립,false,37.47833997,126.9123923,elem,true,data.go.kr
B000002400,서울미아초등학교,7010000,성북구,서울특별시성북강북교육지원청,서울특별시 성북구 삼양로 77,공립,false,37.61058761,127.0216444,elem,true,data.go.kr
B000002425,서울미양초등학교,7010000,강북구,서울특별시성북강북교육지원청,서울특별시 강북구 솔샘로 195,공립,false,37.62153242,127.0141334,elem,true,data.go.kr
B000002258,서울반원초등학교,7010000,서초구,서울특별시강남서초교육지원청,서울특별시 서초구 잠원로3길 28,공립,false,37.510312,127.0040536,elem,true,data.go.kr
B000002229,서울발산초등학교,7010000,강서구,서울특별시강서양천교육지원청,서울특별시 강서구 강서로45길 113,공립,false,37.55026244,126.8309944,elem,true,data.go.kr
B000002265,서울방배초등학교,7010000,서초구,서울특별시강남서초교육지원청,서울특별시 서초구 방배중앙로13길 26,공립,false,37.4867641,126.9871924,elem,true,data.go.kr
B000002146,서울방산초등학교,7010000,송파구,서울특별시강동송파교육지원청,서울특별시 송파구 오금로27길 42,공립,false,37.50955532,127.1210892,elem,true,data.go.kr
B000002123,서울방이초등학교,7010000,송파구,서울특별시강동송파교육지원청,서울특별시 송파구 위례성대로10길 4,공립,false,37.51343915,127.1204994,elem,true,data.go.kr
B000002262,서울방일초등학교,7010000,서초구,서울특별시강남서초교육지원청,서울특별시 서초구 방배로18길 52,공립,false,37.4852056,126.998849,elem,true,data.go.kr
B000002024,서울방학초등학교,7010000,도봉구,서울특별시북부교육지원청,서울특별시 도봉구 도당로9길 34,공립,false,37.66393373,127.032748,elem,true,data.go.kr
B000002266,서울방현초등학교,7010000,서초구,서울특별시강남서초교육지원청,서울특별시 서초구 효령로4길 58,공립,false,37.47650298,126.9900734,elem,true,data.go.kr
B000002241,서울방화초등학교,7010000,강서구,서울특별시강서양천교육지원청,서울특별시 강서구 양천로6길 92,공립,false,37.56870373,126.8074982,elem,true,data.go.kr
B000001847,서울배봉초등학교,7010000,동대문구,서울특별시동부교육지원청,서울특별시 동대문구 사가정로 193,공립,false,37.58008416,127.0668719,elem,true,data.go.kr
B000001989,서울백산초등학교,7010000,금천구,서울특별시남부교육지원청,서울특별시 금천구 시흥대로38길 78,공립,false,37.44673975,126.905146,elem,true,data.go.kr
B000002238,서울백석초등학교,7010000,강서구,서울특별시강서양천교육지원청,서울특별시 강서구 공항대로 491,공립,false,37.55364765,126.8624258,elem,true,data.go.kr
B000002029,서울백운초등학교,7010000,도봉구,서울특별시북부교육지원청,서울특별시 도봉구 삼양로146길 17,공립,false,37.65264151,127.0136725,elem,true,data.go.kr
B000002158,서울버들초등학교,7010000,송파구,서울특별시강동송파교육지원청,서울특별시 송파구 석촌호수로 81,공립,false,37.51028143,127.0889992,elem,true,data.go.kr
B000002418,서울번동초등학교,7010000,강북구,서울특별시성북강북교육지원청,서울특별시 강북구 오현로 204,공립,false,37.62900012,127.0400394,elem,true,data.go.kr
B000002321,서울보라매초등학교,7010000,동작구,서울특별시동작관악교육지원청,서울특별시 동작구 여의대방로16길 30,공립,false,37.49585189,126.9161445,elem,true,data.go.kr
B000002308,서울본동초등학교,7010000,동작구,서울특별시동작관악교육지원청,서울특별시 동작구 노량진로26길 16-40,공립,false,37.50992508,126.9538508,elem,true,data.go.kr
B000002098,서울봉래초등학교,7010000,중구,서울특별시중부교육지원청,서울특별시 중구 손기정로 73,공립,false,37.55641234,126.9652506,elem,true,data.go.kr
B000002275,서울봉은초등학교,7010000,강남구,서울특별시강남서초교육지원청,서울특별시 강남구 학동로 610,공립,false,37.52008269,127.0609329,elem,true,data.go.kr
B000002335,서울봉천초등학교,7010000,관악구,서울특별시동작관악교육지원청,서울특별시 관악구 행운1라길 17,공립,false,37.4832696,126.9581884,elem,true,data.go.kr
B000002333,서울봉현초등학교,7010000,관악구,서울특별시동작관악교육지원청,서울특별시 관악구 성현로 117,공립,false,37.49124068,126.9555874,elem,true,data.go.kr
B000001877,서울봉화초등학교,7010000,중랑구,서울특별시동부교육지원청,서울특별시 중랑구 신내로15길 110,공립,false,37.61357623,127.0924085,elem,true,data.go.kr
